Fid,Vehicle_Model,Battery_Capacity_kWh,Charging_Station_ID,Charging Station Location,Charging_Start_Time,Charging_EndTime,Energy_Consumed_kWh,Charging_Duration_hours,Charging_Rate_kW,Charging_Cost_USD,Vehicle_Age_years,Charger_Type,User_Type,Label
10.42.0.211-64.71.142.124-48517-80-6,BMW i3,85,Station_186,Los Angeles,06-02-24 5:00,06-02-24 5:52,54.88496451,3.036137885,15.01420906,31.99328333,5,Level 2,Casual Driver,0
10.42.0.211-111.1.17.152-49202-80-6,Chevy Bolt,85,Station_343,Los Angeles,06-02-24 6:00,06-02-24 6:38,50.61599543,3.760700462,34.85455501,28.05083134,0,Level 2,Commuter,0
172.217.12.206-10.42.0.151-443-52450-17,BMW i3,100,Station_246,New York,06-02-24 7:00,06-02-24 9:27,55.65533279,1.678974989,30.40482982,31.64424984,2,Level 1,Long-Distance Traveler,1
10.42.0.151-10.42.0.1-26006-53-17,Tesla Model 3,85,Station_437,San Francisco,06-02-24 8:00,06-02-24 10:03,48.7576726,2.516886533,34.48123072,11.65064417,5,DC Fast Charger,Long-Distance Traveler,0
202.77.129.185-10.42.0.211-80-54182-6,BMW i3,85,Station_84,New York,06-02-24 9:00,06-02-24 12:27,72.95818105,2.917826685,29.99045483,20.51806392,3,Level 1,Long-Distance Traveler,0
10.42.0.1-10.42.0.42-53-25287-17,Tesla Model 3,62,Station_207,New York,06-02-24 10:00,06-02-24 12:53,58.11274414,2.572225077,43.4773024,36.43538614,3,Level 2,Commuter,0
10.42.0.1-10.42.0.42-53-8447-17,BMW i3,62,Station_151,San Francisco,06-02-24 11:00,06-02-24 12:02,56.52037668,2.296980268,12.8885881,9.434171312,1,DC Fast Charger,Casual Driver,0
10.42.0.151-115.239.210.141-53924-80-6,Tesla Model 3,100,Station_156,Los Angeles,06-02-24 12:00,06-02-24 14:39,,2.619786451,47.98132124,20.98159617,0,DC Fast Charger,Long-Distance Traveler,1
10.42.0.211-104.192.110.245-42299-80-6,Nissan Leaf,26.13651025,Station_16,San Francisco,06-02-24 13:00,06-02-24 13:43,28.78049141,0.771311984,7.446768634,27.52125904,7,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-74.125.22.188-58563-5228-6,Hyundai Kona,50,Station_165,Chicago,06-02-24 14:00,06-02-24 14:30,9.047732107,1.967714479,40.91079821,25.26991752,3,DC Fast Charger,Commuter,1
205.185.216.42-10.42.0.151-80-56646-6,Chevy Bolt,62,Station_405,Chicago,06-02-24 15:00,06-02-24 16:59,51.08539267,0.949756103,25.83848785,7.181392583,0,DC Fast Charger,Long-Distance Traveler,0
10.42.0.42-13.107.3.128-59475-443-6,BMW i3,62,Station_463,Chicago,06-02-24 16:00,06-02-24 19:35,36.26259614,2.012360141,38.149082,35.14611587,1,DC Fast Charger,Commuter,0
10.42.0.211-104.254.66.16-48279-80-6,Hyundai Kona,62,Station_145,Houston,06-02-24 17:00,06-02-24 18:58,77.45420996,3.308261928,29.41340669,5.691471522,4,Level 1,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-47359-53-17,Chevy Bolt,62,Station_498,Los Angeles,06-02-24 18:00,06-02-24 20:53,68.21934426,0.886450381,14.88435406,17.26707379,4,Level 1,Casual Driver,0
10.42.0.151-10.42.0.1-7931-53-17,Chevy Bolt,100,Station_37,Los Angeles,06-02-24 19:00,06-02-24 22:56,57.67538256,2.879571205,46.31316025,33.67417017,0,Level 2,Long-Distance Traveler,0
172.217.10.225-10.42.0.42-443-41541-6,Tesla Model 3,88.86922407,Station_333,Houston,06-02-24 20:00,06-02-24 21:59,20.17078858,2.450451566,40.42078196,37.25540969,2,DC Fast Charger,Commuter,1
209.10.120.26-10.42.0.211-80-44010-6,Nissan Leaf,100,Station_403,New York,06-02-24 21:00,07-02-24 0:24,78.16770975,2.128475002,48.99622284,37.74488598,1,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-72.30.3.43-51065-443-6,Nissan Leaf,85,Station_414,Chicago,06-02-24 22:00,07-02-24 1:21,76.95348908,3.443237131,36.81073004,35.72732643,7,Level 1,Commuter,0
10.42.0.151-10.42.0.1-40351-53-17,Hyundai Kona,50,Station_45,Chicago,06-02-24 23:00,07-02-24 2:57,62.74942109,2.073324104,15.83620241,33.00898378,1,Level 2,Commuter,1
182.22.25.124-10.42.0.42-80-52933-6,Nissan Leaf,85,Station_402,New York,07-02-24 0:00,07-02-24 0:43,47.63041182,1.54969567,26.01246941,18.48377514,3,Level 2,Commuter,0
10.42.0.211-108.174.10.10-39335-443-6,BMW i3,100,Station_206,San Francisco,07-02-24 1:00,07-02-24 4:01,51.73713153,1.3552853,26.69194666,16.05186457,3,DC Fast Charger,Casual Driver,0
10.42.0.211-61.135.185.139-54816-80-6,Nissan Leaf,75,Station_62,San Francisco,07-02-24 2:00,07-02-24 4:20,41.88651471,3.741115941,23.02212469,26.35535794,3,Level 2,Casual Driver,0
172.217.6.234-10.42.0.211-443-47699-6,Hyundai Kona,85,Station_420,Los Angeles,07-02-24 3:00,07-02-24 6:32,71.95569072,1.655743179,39.21578543,26.30986376,7,Level 2,Long-Distance Traveler,0
10.42.0.151-54.239.17.112-54177-443-6,Nissan Leaf,100,Station_356,Houston,07-02-24 4:00,07-02-24 6:52,39.93276466,2.705918848,49.11660927,20.71656542,5,DC Fast Charger,Commuter,0
10.42.0.211-10.42.0.1-46448-53-17,BMW i3,85,Station_468,Los Angeles,07-02-24 5:00,07-02-24 6:52,30.57628198,1.013732526,49.46138236,22.33713963,6,DC Fast Charger,Casual Driver,0
172.217.10.238-10.42.0.42-443-53449-6,Tesla Model 3,75,Station_308,San Francisco,07-02-24 6:00,07-02-24 7:41,73.6065426,1.375724875,26.08789211,25.48078153,1,DC Fast Charger,Commuter,1
172.217.10.10-10.42.0.42-443-44922-6,Hyundai Kona,100,Station_19,New York,07-02-24 7:00,07-02-24 10:11,14.10985782,0.936721071,26.39988395,13.57133391,6,Level 1,Long-Distance Traveler,0
239.255.255.250-10.42.0.1-1900-46164-17,Tesla Model 3,50,Station_365,Los Angeles,07-02-24 8:00,07-02-24 10:39,38.95760971,2.430966634,28.43834687,10.63661626,6,DC Fast Charger,Commuter,0
180.149.136.194-10.42.0.42-80-49293-6,Tesla Model 3,62,Station_300,Chicago,07-02-24 9:00,07-02-24 9:56,60.718154,2.194160566,18.49490675,20.47269757,0,Level 2,Casual Driver,0
10.42.0.151-10.42.0.1-41179-53-17,Tesla Model 3,50,Station_7,Chicago,07-02-24 10:00,07-02-24 11:43,79.27808222,3.894780237,21.2800086,38.07334631,2,Level 1,Casual Driver,0
10.42.0.42-23.206.163.180-36775-443-6,Chevy Bolt,100,Station_249,New York,07-02-24 11:00,07-02-24 13:08,30.27520935,1.794755016,9.896086973,15.67037974,4,Level 2,Commuter,0
10.42.0.211-64.71.142.124-45318-443-6,Chevy Bolt,50,Station_428,San Francisco,07-02-24 12:00,07-02-24 13:41,,1.631593698,,13.48821689,2,Level 1,Commuter,0
10.42.0.211-103.7.30.118-33192-80-6,Tesla Model 3,85,Station_117,Chicago,07-02-24 13:00,07-02-24 13:52,50.92256839,2.74506507,43.40930151,30.00753824,4,DC Fast Charger,Commuter,0
171.84.4.11-10.42.0.211-80-39652-6,Hyundai Kona,100,Station_68,Chicago,07-02-24 14:00,07-02-24 15:37,58.92443565,2.201157761,33.52721537,18.00718344,2,Level 2,Commuter,0
172.217.10.131-10.42.0.151-443-41877-6,BMW i3,50,Station_34,Houston,07-02-24 15:00,07-02-24 17:51,6.268235994,5.673788713,,7.738396235,1,Level 1,Commuter,0
220.170.182.31-10.42.0.151-443-34365-6,BMW i3,85,Station_194,Los Angeles,07-02-24 16:00,07-02-24 19:40,13.08918321,0.749979699,31.90771385,26.60432005,4,Level 2,Commuter,0
10.42.0.151-106.39.169.66-52286-80-6,Nissan Leaf,50,Station_325,San Francisco,07-02-24 17:00,07-02-24 19:26,31.10226145,0.993842288,40.14362963,19.36324314,0,DC Fast Charger,Long-Distance Traveler,0
174.35.73.111-10.42.0.211-80-51239-6,Hyundai Kona,43.71913702,Station_55,Los Angeles,07-02-24 18:00,07-02-24 20:15,,2.304197183,21.68853789,8.598943959,2,Level 1,Long-Distance Traveler,0
1.31.173.114-10.42.0.151-80-37020-6,Chevy Bolt,75,Station_266,San Francisco,07-02-24 19:00,07-02-24 21:02,27.69441145,1.402180604,47.32624674,7.234004136,6,Level 2,Casual Driver,0
157.240.2.20-10.42.0.211-443-54768-6,Tesla Model 3,100,Station_480,Chicago,07-02-24 20:00,07-02-24 21:34,50.51448559,2.228729259,19.08649474,11.06019964,2,Level 1,Commuter,0
174.35.73.111-10.42.0.211-80-36592-6,Nissan Leaf,62,Station_42,Houston,07-02-24 21:00,07-02-24 22:37,20.84637782,1.499771048,26.57781476,15.76765636,4,DC Fast Charger,Long-Distance Traveler,1
172.217.10.131-10.42.0.211-443-45715-6,BMW i3,100,Station_297,Los Angeles,07-02-24 22:00,08-02-24 0:37,45.61965971,0.913833615,36.52679165,36.9505845,6,Level 1,Commuter,0
10.42.0.211-10.42.0.1-28071-53-17,Chevy Bolt,58.33515982,Station_461,Chicago,07-02-24 23:00,08-02-24 0:32,39.68676578,1.402915403,4.319330127,13.11793387,6,Level 1,Casual Driver,0
202.77.129.150-10.42.0.151-80-36421-6,Chevy Bolt,50,Station_231,San Francisco,08-02-24 0:00,08-02-24 2:22,6.818019427,3.061664697,17.69489402,22.3665077,3,Level 2,Long-Distance Traveler,0
10.42.0.211-64.71.142.95-42882-443-6,Tesla Model 3,50,Station_453,Los Angeles,08-02-24 1:00,08-02-24 2:59,55.17152826,2.285793895,8.403361702,10.73005935,7,Level 1,Commuter,0
172.217.10.34-10.42.0.151-443-35863-6,BMW i3,101.0231992,Station_378,Los Angeles,08-02-24 2:00,08-02-24 3:50,152.238758,0.71029805,36.09228626,32.58754885,5,DC Fast Charger,Commuter,0
10.42.0.151-10.42.0.1-30151-53-17,Hyundai Kona,85,Station_394,Chicago,08-02-24 3:00,08-02-24 5:12,60.28854286,1.853153432,51.36359325,34.58591235,4,Level 2,Commuter,0
172.217.10.232-10.42.0.211-443-47330-6,Chevy Bolt,76.33659055,Station_10,Los Angeles,08-02-24 4:00,08-02-24 7:41,16.37637108,0.863984496,33.30056555,13.79587456,0.355652787,Level 1,Commuter,0
151.101.21.140-10.42.0.211-443-60018-6,Tesla Model 3,50,Station_358,Houston,08-02-24 5:00,08-02-24 8:09,37.61011503,3.441723779,21.06766867,32.77849499,1,DC Fast Charger,Commuter,0
10.42.0.211-10.42.0.1-54311-53-17,Hyundai Kona,100,Station_475,Houston,08-02-24 6:00,08-02-24 8:25,38.00957724,2.830236312,6.590228457,7.779103429,1,DC Fast Charger,Commuter,0
10.42.0.42-104.254.66.16-45818-80-6,BMW i3,75,Station_444,Chicago,08-02-24 7:00,08-02-24 10:56,51.8912794,1.854179252,29.90089219,13.04850845,3,Level 1,Casual Driver,0
10.42.0.211-79.178.140.199-60774-49496-17,Chevy Bolt,62,Station_128,San Francisco,08-02-24 8:00,08-02-24 8:42,9.889982503,1.613781672,40.44087746,19.35398591,0,Level 1,Commuter,0
10.42.0.151-31.13.80.37-58995-443-6,Hyundai Kona,75,Station_179,Chicago,08-02-24 9:00,08-02-24 12:43,73.62743176,0.962344406,40.5358377,27.40211497,2.797165053,Level 2,Commuter,0
174.35.73.134-10.42.0.211-80-38344-6,Hyundai Kona,62,Station_405,Houston,08-02-24 10:00,08-02-24 12:33,10.33664419,3.714289102,,31.68579536,7,DC Fast Charger,Long-Distance Traveler,0
203.130.53.126-10.42.0.151-80-48740-6,Hyundai Kona,62,Station_392,New York,08-02-24 11:00,08-02-24 13:56,69.1059599,1.257151396,27.3813492,20.79235501,7,DC Fast Charger,Commuter,0
10.42.0.42-109.192.224.24-46360-55567-17,Chevy Bolt,75,Station_193,New York,08-02-24 12:00,08-02-24 15:01,18.30737392,6.773095327,23.91551161,31.24650919,7,DC Fast Charger,Commuter,1
172.217.10.132-10.42.0.211-443-33260-6,Chevy Bolt,75,Station_92,Los Angeles,08-02-24 13:00,08-02-24 14:57,41.74488149,2.607860752,11.14456769,16.29318283,6,Level 1,Long-Distance Traveler,0
222.73.28.96-10.42.0.211-80-58700-6,Nissan Leaf,100,Station_369,Los Angeles,08-02-24 14:00,08-02-24 14:40,,2.103083372,25.33533275,37.42270393,5.749537058,Level 1,Long-Distance Traveler,0
10.42.0.211-31.13.71.37-44942-443-6,BMW i3,75,Station_231,New York,08-02-24 15:00,08-02-24 18:36,39.15231009,1.315615687,9.938104195,29.70099612,4,Level 1,Commuter,1
172.217.11.14-10.42.0.42-443-42748-6,Tesla Model 3,75,Station_78,Houston,08-02-24 16:00,08-02-24 16:44,37.11856726,0.563718561,8.690646596,15.12203106,5.404853321,Level 2,Casual Driver,0
203.205.158.61-10.42.0.42-80-46314-6,Hyundai Kona,100,Station_85,Los Angeles,08-02-24 17:00,08-02-24 17:39,35.34544122,2.113344299,20.0039321,60.40252537,2,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-17912-53-17,Nissan Leaf,62,Station_30,Chicago,08-02-24 18:00,08-02-24 19:10,18.03437795,2.756993573,20.38430441,19.45594891,5,DC Fast Charger,Long-Distance Traveler,1
10.42.0.42-111.221.77.166-46360-443-17,Tesla Model 3,143.2099946,Station_213,Chicago,08-02-24 19:00,08-02-24 22:04,,2.398378875,13.47677066,40.21015485,0,Level 1,Commuter,0
172.217.11.14-10.42.0.151-443-33726-6,Nissan Leaf,50,Station_49,Houston,08-02-24 20:00,08-02-24 23:37,45.6603132,2.505972271,40.67941804,31.62664157,6,Level 2,Long-Distance Traveler,1
202.77.129.150-10.42.0.42-80-42898-6,Chevy Bolt,75,Station_265,Los Angeles,08-02-24 21:00,08-02-24 22:42,37.97418005,1.743676523,4.275219136,12.13245941,1,Level 2,Commuter,0
10.42.0.151-72.21.91.70-52714-443-6,Hyundai Kona,75,Station_145,Chicago,08-02-24 22:00,08-02-24 23:21,45.39375394,2.089721092,10.27472863,32.85775433,3,Level 2,Casual Driver,0
172.217.12.206-10.42.0.151-443-60741-6,Tesla Model 3,50,Station_69,Los Angeles,08-02-24 23:00,09-02-24 1:37,29.98141611,0.661979578,7.85171836,24.37855646,6,Level 2,Casual Driver,0
10.42.0.151-23.198.167.67-52999-443-6,Tesla Model 3,62,Station_58,Los Angeles,09-02-24 0:00,09-02-24 0:57,6.006718634,2.335712157,35.12824684,30.03534817,7,Level 2,Commuter,0
171.84.4.11-10.42.0.211-80-46112-6,Tesla Model 3,50,Station_185,Chicago,09-02-24 1:00,09-02-24 2:34,6.623592694,2.70021256,19.75648056,26.55451746,7,Level 1,Casual Driver,0
10.42.0.211-10.42.0.1-5351-56209-17,Tesla Model 3,100,Station_62,New York,09-02-24 2:00,09-02-24 2:46,11.43132882,1.937482886,67.93467893,16.13898722,0,Level 1,Commuter,0
220.243.219.55-10.42.0.211-80-54763-6,Tesla Model 3,7.451954887,Station_479,Chicago,09-02-24 3:00,09-02-24 5:04,78.93551158,2.757861218,16.97605156,7.874398362,2.061484459,Level 1,Long-Distance Traveler,0
10.42.0.211-54.230.38.30-39834-80-6,Nissan Leaf,50,Station_308,Houston,09-02-24 4:00,09-02-24 7:21,58.74152298,2.91425797,19.94270235,20.60863906,6,DC Fast Charger,Long-Distance Traveler,0
10.42.0.151-10.42.0.1-48450-53-17,Hyundai Kona,62,Station_445,San Francisco,09-02-24 5:00,09-02-24 7:47,68.83331194,1.623547054,,39.37776033,6,Level 2,Commuter,0
10.42.0.151-10.42.0.1-31460-53-17,Chevy Bolt,75,Station_296,Chicago,09-02-24 6:00,09-02-24 7:32,59.21757556,1.602750693,41.42637793,33.59882883,7,Level 2,Commuter,0
10.42.0.42-54.173.220.111-43921-443-6,Chevy Bolt,75,Station_166,Los Angeles,09-02-24 7:00,09-02-24 10:59,40.85727641,2.539533442,6.498801921,35.75166695,1,DC Fast Charger,Long-Distance Traveler,0
10.42.0.211-64.71.142.124-40392-80-6,Chevy Bolt,62,Station_171,Los Angeles,09-02-24 8:00,09-02-24 11:24,56.06964025,3.590900005,47.96329396,37.30963118,4,Level 2,Commuter,0
172.217.12.174-10.42.0.42-443-34545-6,Chevy Bolt,62,Station_63,Chicago,09-02-24 9:00,09-02-24 10:07,78.23675255,3.816622734,16.39416621,17.72838397,6,Level 2,Long-Distance Traveler,0
202.77.129.150-10.42.0.151-80-54707-6,Nissan Leaf,50,Station_147,San Francisco,09-02-24 10:00,09-02-24 11:39,17.47337752,0.834578077,25.79263544,13.8533498,5,Level 2,Commuter,0
172.217.10.110-10.42.0.211-443-37845-6,BMW i3,75,Station_484,Chicago,09-02-24 11:00,09-02-24 13:13,26.2210676,1.113860048,29.53589341,33.15126795,0,Level 2,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-19282-53-17,Hyundai Kona,50,Station_306,San Francisco,09-02-24 12:00,09-02-24 15:53,70.0973335,3.616929021,11.6813624,15.91825032,4.794491817,Level 2,Casual Driver,0
10.42.0.151-112.80.248.187-40246-80-6,Tesla Model 3,100,Station_161,San Francisco,09-02-24 13:00,09-02-24 14:22,55.40858451,3.843501686,29.59830267,33.46392329,7,Level 1,Casual Driver,1
172.217.10.10-10.42.0.151-443-41957-6,BMW i3,62,Station_141,Houston,09-02-24 14:00,09-02-24 17:55,33.47231506,3.29858278,43.48176399,33.63724165,6,Level 2,Long-Distance Traveler,0
10.42.0.211-104.196.63.245-41906-443-6,Chevy Bolt,50,Station_334,Los Angeles,09-02-24 15:00,09-02-24 18:21,53.57520171,0.834374633,27.32839836,37.02202644,0,Level 1,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-37431-53-17,BMW i3,94.35817417,Station_97,Los Angeles,09-02-24 16:00,09-02-24 18:28,11.28842885,2.392842989,6.33518496,16.3851015,4,Level 1,Long-Distance Traveler,0
10.42.0.42-123.125.115.164-53671-443-6,Hyundai Kona,85,Station_446,San Francisco,09-02-24 17:00,09-02-24 18:43,6.26910076,1.081960289,14.86299535,11.24307822,2.64765512,Level 1,Long-Distance Traveler,0
10.42.0.211-23.208.168.108-51783-443-6,Tesla Model 3,75,Station_221,Los Angeles,09-02-24 18:00,09-02-24 19:23,42.95272027,1.614998982,9.873961585,16.52504408,2,Level 1,Long-Distance Traveler,0
202.77.129.146-10.42.0.211-80-53460-6,Tesla Model 3,75,Station_43,New York,09-02-24 19:00,09-02-24 19:49,43.24493716,3.196532328,13.10973684,26.8737231,7,DC Fast Charger,Casual Driver,0
10.42.0.211-23.194.181.103-37339-443-6,Hyundai Kona,140.5136826,Station_433,San Francisco,09-02-24 20:00,09-02-24 21:48,12.44216721,2.922629067,41.66867825,18.7954663,5,Level 1,Long-Distance Traveler,1
10.42.0.211-77.234.42.92-50874-443-6,Hyundai Kona,100,Station_292,Los Angeles,09-02-24 21:00,09-02-24 22:00,29.18339676,3.099211114,5.36514509,31.66548969,3.22081808,DC Fast Charger,Commuter,0
172.217.10.10-10.42.0.151-443-44898-6,Chevy Bolt,100,Station_378,New York,09-02-24 22:00,10-02-24 0:44,74.18267083,1.066837406,19.43713227,22.26176803,6.377300139,DC Fast Charger,Casual Driver,0
172.217.12.195-10.42.0.211-443-33773-6,Tesla Model 3,100,Station_108,Houston,09-02-24 23:00,10-02-24 0:27,72.08924277,2.496163492,7.494575511,20.28862372,4,Level 1,Long-Distance Traveler,0
10.42.0.42-40.79.74.185-56038-443-6,BMW i3,75,Station_266,Los Angeles,10-02-24 0:00,10-02-24 2:14,25.32972426,1.742723987,29.14626075,16.59292807,3,Level 2,Commuter,0
10.42.0.211-95.213.11.133-54061-443-6,Nissan Leaf,85,Station_95,New York,10-02-24 1:00,10-02-24 1:39,58.50930203,1.608912844,19.89667189,30.09365955,4,Level 2,Casual Driver,0
151.101.117.140-10.42.0.42-443-49946-6,Nissan Leaf,85,Station_262,Chicago,10-02-24 2:00,10-02-24 2:39,76.57770217,1.809598828,28.35948935,9.014286224,2,Level 1,Commuter,0
198.35.26.96-10.42.0.211-443-40977-6,Hyundai Kona,75,Station_313,Chicago,10-02-24 3:00,10-02-24 4:08,32.02408533,1.287820826,37.86828287,22.47283042,5,Level 1,Long-Distance Traveler,0
10.42.0.211-10.42.0.1-42646-53-17,Chevy Bolt,100,Station_385,New York,10-02-24 4:00,10-02-24 7:05,63.43204575,2.746877936,18.59404896,19.84916523,6,DC Fast Charger,Commuter,1
10.42.0.211-64.71.142.120-48219-443-6,Nissan Leaf,78.20507693,Station_71,San Francisco,10-02-24 5:00,10-02-24 8:07,8.259211353,0.927740543,39.03935628,14.43952678,4,DC Fast Charger,Commuter,0
172.217.3.104-10.42.0.211-443-54780-6,Tesla Model 3,62,Station_442,San Francisco,10-02-24 6:00,10-02-24 7:06,65.03081469,2.243740903,38.77562001,22.15968713,3,Level 2,Casual Driver,0
10.42.0.211-10.42.0.1-36872-53-17,Hyundai Kona,85,Station_219,Los Angeles,10-02-24 7:00,10-02-24 9:28,39.18998751,2.728522958,19.26004584,27.62941229,5,DC Fast Charger,Commuter,0
10.42.0.1-10.42.0.42-53-12676-17,BMW i3,100,Station_21,Chicago,10-02-24 8:00,10-02-24 9:36,79.35737687,3.365992363,12.79554278,17.50476255,7,DC Fast Charger,Commuter,0
172.217.12.131-10.42.0.211-443-40618-6,Hyundai Kona,62,Station_92,San Francisco,10-02-24 9:00,10-02-24 10:12,76.66382798,4.189681044,14.22515405,37.12866932,0,Level 1,Casual Driver,0
172.217.10.227-10.42.0.151-443-47212-6,BMW i3,50,Station_127,San Francisco,10-02-24 10:00,10-02-24 13:56,54.31762293,3.678719663,34.08989661,34.42250307,5,DC Fast Charger,Long-Distance Traveler,1
172.217.10.46-10.42.0.42-443-60700-6,Hyundai Kona,50,Station_80,Chicago,10-02-24 11:00,10-02-24 12:21,31.55147285,3.333534558,38.1101809,36.80516248,3,DC Fast Charger,Commuter,0
172.217.10.33-10.42.0.42-443-56179-6,Hyundai Kona,50,Station_312,Houston,10-02-24 12:00,10-02-24 14:10,45.81366157,3.444179196,17.3546406,7.400772164,0,DC Fast Charger,Long-Distance Traveler,1
10.42.0.211-106.39.169.66-37814-80-6,Hyundai Kona,100,Station_238,San Francisco,10-02-24 13:00,10-02-24 14:25,60.38629791,3.460259634,8.658326062,25.99392993,6,Level 2,Casual Driver,0
10.42.0.151-10.42.0.1-52376-53-17,BMW i3,100,Station_471,New York,10-02-24 14:00,10-02-24 15:45,32.59888079,2.386367418,41.21937465,38.58740741,6,Level 1,Long-Distance Traveler,0
202.77.129.230-10.42.0.211-80-36713-6,BMW i3,100,Station_372,Los Angeles,10-02-24 15:00,10-02-24 16:37,0.045771842,2.043083842,5.443744811,29.96966713,4,Level 2,Commuter,0
208.80.154.224-10.42.0.151-80-44165-6,Hyundai Kona,101.8798727,Station_404,San Francisco,10-02-24 16:00,10-02-24 18:46,53.39896875,3.243942078,40.57558755,21.94185917,4.186588285,Level 1,Commuter,0
10.42.0.151-31.13.71.36-46304-443-6,Nissan Leaf,62,Station_486,San Francisco,10-02-24 17:00,10-02-24 19:15,73.45257578,3.64455937,15.41579306,14.88902023,4,Level 1,Long-Distance Traveler,0
10.42.0.211-72.21.206.140-43262-443-6,Chevy Bolt,62,Station_182,Houston,10-02-24 18:00,10-02-24 20:34,75.52338507,3.32691717,24.8909192,10.10258123,2,DC Fast Charger,Long-Distance Traveler,0
162.208.22.39-10.42.0.211-443-45034-6,Chevy Bolt,75,Station_25,New York,10-02-24 19:00,10-02-24 21:01,,2.554590587,47.55153799,30.9757002,2,Level 2,Commuter,0
175.100.207.232-10.42.0.42-80-54600-6,Chevy Bolt,50,Station_156,Los Angeles,10-02-24 20:00,10-02-24 20:52,65.03863434,3.458508378,25.89338081,6.822729504,7,Level 2,Casual Driver,0
172.217.10.238-10.42.0.211-443-43896-6,BMW i3,85,Station_5,San Francisco,10-02-24 21:00,11-02-24 0:40,63.99117023,3.273705978,42.3932771,34.00850465,6,DC Fast Charger,Commuter,0
10.42.0.211-10.42.0.1-20662-53-17,BMW i3,104.0002731,Station_120,Los Angeles,10-02-24 22:00,11-02-24 0:18,65.93421331,3.30345054,38.53754361,11.90206996,7,Level 2,Commuter,0
172.217.1.162-10.42.0.211-443-47410-6,Nissan Leaf,75,Station_277,Chicago,10-02-24 23:00,11-02-24 0:30,26.75691987,0.165393879,6.23925274,9.580137321,2,Level 1,Long-Distance Traveler,0
172.217.3.110-10.42.0.151-443-41625-6,Chevy Bolt,62,Station_18,San Francisco,11-02-24 0:00,11-02-24 3:17,8.823831028,3.394938348,,22.20870525,2,Level 1,Commuter,0
172.217.10.142-10.42.0.211-443-51926-6,Chevy Bolt,100,Station_431,San Francisco,11-02-24 1:00,11-02-24 2:13,73.78086491,3.805232292,46.80571252,13.46596268,6,Level 1,Long-Distance Traveler,0
10.42.0.151-119.146.74.31-39173-443-6,Hyundai Kona,62,Station_198,Chicago,11-02-24 2:00,11-02-24 5:01,26.51094686,3.148586774,28.5313185,10.12840369,0,DC Fast Charger,Casual Driver,0
10.42.0.211-64.71.142.110-41295-443-6,BMW i3,100,Station_57,Houston,11-02-24 3:00,11-02-24 6:28,77.63851677,3.577530943,8.125454971,33.52441776,7,Level 2,Commuter,0
